;CustomerID;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;AvgMonthSpend;cluster;desc
6202;26621;1;0;0;79792;52.79;1;Insatisfechos
6203;11154;1;0;0;58860;50.44;1;Insatisfechos
6204;25293;3;0;0;134006;58.26;2;Con quejas
6205;28316;0;1;1;34869;46.45;3;Felices
6206;24171;2;0;0;81245;51.08;2;Con quejas
6207;24131;0;0;0;53029;48.3;1;Insatisfechos
6208;12047;0;0;0;87367;54.62;1;Insatisfechos
6209;14834;3;0;0;76875;52.53;2;Con quejas
6210;24927;1;0;0;56566;51.8;1;Insatisfechos
6211;16430;2;0;0;77095;56.61;2;Con quejas
6212;13077;0;0;0;33314;58.59;1;Insatisfechos
6213;17485;0;0;0;27945;45.34;1;Insatisfechos
6214;19719;2;0;0;110051;57.31;2;Con quejas
6215;11365;0;0;0;80587;54.11;1;Insatisfechos
6216;25380;3;0;0;108224;51.32;2;Con quejas
6217;27388;1;0;3;84214;50.93;3;Felices
6218;24998;2;0;0;54469;50.61;1;Insatisfechos
6219;11840;1;0;1;87798;54.87;2;Con quejas
6220;26212;0;0;0;51919;48.91;1;Insatisfechos
6221;14440;2;1;2;61231;50.87;3;Felices
6222;17475;2;2;3;136706;55.95;4;Encantados
6223;25325;1;0;1;53254;52.58;1;Insatisfechos
6224;14481;1;0;0;83797;49.41;1;Insatisfechos
6225;17601;1;0;1;112945;51.53;2;Con quejas
6226;18342;1;0;0;53621;50.98;1;Insatisfechos
6227;18370;2;0;0;109735;50.92;2;Con quejas
6228;21468;2;0;2;61251;48.73;3;Felices
6229;23122;2;0;0;54545;50.57;1;Insatisfechos
6230;17324;2;0;2;84136;51.06;2;Con quejas
6231;13650;2;1;1;57260;52.29;4;Encantados
6232;14457;2;1;2;85885;51.64;4;Encantados
6233;17880;1;1;2;77602;49.88;3;Felices
6234;15225;1;0;2;52125;48.64;3;Felices
6235;17659;2;0;0;133652;55.34;2;Con quejas
6236;17922;2;0;0;106150;51.06;2;Con quejas
6237;22581;1;0;0;61778;48.4;1;Insatisfechos
6238;19410;1;1;2;60010;50;3;Felices
6239;19382;2;0;0;60123;48.16;1;Insatisfechos
6240;12918;1;1;2;132059;55.48;4;Encantados
6241;15549;0;0;0;36753;49.32;1;Insatisfechos
6242;11644;0;0;0;28615;45.65;1;Insatisfechos
6243;15148;1;1;2;77660;53.9;4;Encantados
6244;24681;3;0;0;108387;53.6;2;Con quejas
6245;17946;2;0;0;128784;52.71;2;Con quejas
6246;28188;3;0;0;77703;51.85;2;Con quejas
6247;21643;3;0;0;133190;53.2;2;Con quejas
6248;11333;2;0;2;105639;50.6;2;Con quejas
6249;18422;0;0;0;54069;51;1;Insatisfechos
6250;15034;2;0;0;87446;54.72;2;Con quejas
6251;21512;1;1;2;102477;55;4;Encantados
6252;17710;1;0;2;26345;45.58;3;Felices
6253;11214;0;0;0;34759;51.89;1;Insatisfechos
6254;12489;1;0;2;57010;54.76;3;Felices
6255;12450;2;0;2;134862;51.75;2;Con quejas
6256;17085;3;0;0;104688;50.73;2;Con quejas
6257;20988;2;0;0;87178;50.45;2;Con quejas
6258;18591;3;1;2;87526;59.58;4;Encantados
6259;12882;1;0;0;53269;48.15;1;Insatisfechos
6260;12748;0;0;0;53715;48.23;1;Insatisfechos
6261;14196;2;1;2;110924;55.98;4;Encantados
6262;28360;0;1;2;34834;55.12;3;Felices
6263;14390;2;1;2;137547;56.12;4;Encantados
6264;26736;0;0;0;58973;50.97;1;Insatisfechos
6265;22044;2;0;0;51635;51.1;1;Insatisfechos
6266;11277;1;0;1;58673;52.93;1;Insatisfechos
6267;12962;0;1;2;34786;48.59;3;Felices
6268;28933;2;0;0;138129;52.31;2;Con quejas
6269;18008;1;0;0;79458;51.17;1;Insatisfechos
6270;21220;2;1;1;109726;53.35;4;Encantados
6271;25272;1;0;1;85067;52.21;2;Con quejas
6272;11138;2;0;0;56960;48.3;1;Insatisfechos
6273;14687;1;0;0;83526;51.26;1;Insatisfechos
6274;15456;1;1;1;138635;54.21;4;Encantados
6275;16832;2;1;1;134601;55.26;4;Encantados
6276;14312;1;0;2;104972;51.12;3;Felices
6277;17013;1;0;0;59651;49.42;1;Insatisfechos
6278;23251;2;0;2;84522;49.94;3;Felices
6279;14162;3;1;1;84751;52.51;4;Encantados
6280;20828;2;0;0;110631;51.68;2;Con quejas
6281;28604;2;0;0;56050;49.24;1;Insatisfechos
6282;16470;2;0;0;105303;51.37;2;Con quejas
6283;14702;1;1;1;52927;48.1;3;Felices
6284;15282;1;1;1;132460;55.38;4;Encantados
6285;18388;2;1;2;103765;52.87;4;Encantados
6286;13600;2;0;2;108245;51.02;2;Con quejas
6287;19186;1;1;2;60846;50.61;3;Felices
6288;29143;3;0;0;111680;51.01;2;Con quejas
6289;27436;0;0;0;30427;45.49;1;Insatisfechos
6290;27376;1;0;0;77466;52.77;1;Insatisfechos
6291;19977;1;0;0;52835;50.08;1;Insatisfechos
6292;19305;1;0;0;51702;49.11;1;Insatisfechos
6293;19377;0;0;0;78081;54.36;1;Insatisfechos
6294;19029;1;1;2;57941;49.19;3;Felices
6295;24336;1;0;0;102786;53.54;2;Con quejas
6296;13340;1;2;2;53537;51.4;4;Encantados
6297;28536;3;0;2;81037;49.42;2;Con quejas
6298;24672;1;1;2;55702;53.28;3;Felices
6299;24540;1;2;2;60045;50.07;4;Encantados
6300;24803;2;1;1;77334;50.2;4;Encantados
6301;20997;2;0;0;105926;51.57;2;Con quejas
6302;12974;1;0;0;35000;49.04;1;Insatisfechos
6303;12218;1;0;1;30283;51.32;1;Insatisfechos
6304;22748;1;0;1;80851;53.14;2;Con quejas
6305;28433;2;0;0;51565;52.48;1;Insatisfechos
6306;22739;2;1;2;105121;54.54;4;Encantados
6307;27101;0;0;0;55313;49.85;1;Insatisfechos
6308;17016;2;0;0;106646;52.47;2;Con quejas
6309;15796;2;1;2;103648;60.77;4;Encantados
6310;20767;0;0;0;33671;48.36;1;Insatisfechos
6311;22504;2;0;0;58550;60.05;2;Con quejas
6312;16447;1;1;1;108318;52.55;4;Encantados
6313;28629;1;0;2;77695;50;3;Felices
6314;29368;2;0;0;83928;52.81;2;Con quejas
6315;16053;1;2;2;59624;56.74;4;Encantados
6316;28113;1;0;0;61765;53.13;1;Insatisfechos
6317;20018;2;1;1;82431;50.61;4;Encantados
6318;24154;0;1;1;53588;48.73;3;Felices
6319;11017;1;1;1;26570;44.63;3;Felices
6320;22632;1;1;2;60334;52.31;3;Felices
6321;18602;1;1;1;134926;60.61;4;Encantados
6322;21185;2;1;2;56681;51.94;4;Encantados
6323;22695;2;0;0;58633;49.04;1;Insatisfechos
6324;12799;3;1;1;85952;50.38;4;Encantados
6325;27412;1;0;1;87976;54.94;2;Con quejas
6326;22645;0;0;0;82907;53.02;1;Insatisfechos
6327;16734;1;1;1;81396;53.4;4;Encantados
6328;26307;2;1;1;78594;51.17;4;Encantados
6329;18061;3;0;2;87457;50.7;2;Con quejas
6330;17444;1;1;1;77364;51.08;3;Felices
6331;15368;1;1;1;59608;48.31;3;Felices
6332;22696;1;0;0;58755;50.8;1;Insatisfechos
6333;12666;0;0;0;83749;53.99;1;Insatisfechos
6334;22176;2;1;2;56549;55.47;4;Encantados
6335;14455;0;1;1;36601;47.22;3;Felices
6336;12389;2;0;0;59598;49.2;1;Insatisfechos
6337;23508;2;0;2;84446;58.74;2;Con quejas
6338;17645;0;0;0;28057;48.33;1;Insatisfechos
6339;14795;1;0;2;86793;50.6;3;Felices
6340;15100;1;0;2;107180;51.54;2;Con quejas
6341;29309;0;0;0;86773;60.86;2;Con quejas
6342;22717;1;0;1;57158;48.95;1;Insatisfechos
6343;21382;0;0;2;81807;56.62;3;Felices
6344;23872;2;1;2;128167;54.8;4;Encantados
6345;19679;1;0;1;26790;45.46;1;Insatisfechos
6346;12239;3;1;2;108474;53.87;4;Encantados
6347;18337;3;0;1;129862;55.74;2;Con quejas
6348;27253;2;0;1;130763;51.95;2;Con quejas
6349;14982;2;0;0;60516;48.22;1;Insatisfechos
6350;18891;0;0;0;86141;49.99;1;Insatisfechos
6351;27220;1;0;0;30719;48.39;1;Insatisfechos
6352;20188;1;1;2;55834;52.65;3;Felices
6353;18365;1;0;0;77481;49.57;1;Insatisfechos
6354;27400;2;1;2;131504;56.66;4;Encantados
6355;15780;1;1;2;54036;48.2;3;Felices
6356;28964;1;0;0;60923;58.88;2;Con quejas
6357;18803;2;0;0;104564;51.31;2;Con quejas
6358;20693;0;0;0;58927;58;1;Insatisfechos
6359;22582;1;0;0;30275;47.87;1;Insatisfechos
6360;14071;0;0;0;51814;55.86;1;Insatisfechos
6361;12335;3;0;0;85289;50.46;2;Con quejas
6362;22560;2;0;0;87205;54.21;2;Con quejas
6363;28836;3;0;0;130566;51.5;2;Con quejas
6364;22555;1;0;1;77581;51.98;1;Insatisfechos
6365;23111;3;0;0;107064;53.07;2;Con quejas
6366;19413;0;0;0;60421;55.9;1;Insatisfechos
6367;19523;0;0;0;34544;48.45;1;Insatisfechos
6368;19189;0;0;0;50954;49.46;1;Insatisfechos
6369;12479;1;1;2;106005;55.23;4;Encantados
6370;15302;2;0;0;131964;52.2;2;Con quejas
6371;28645;2;0;0;137139;52.38;2;Con quejas
6372;14054;1;2;2;29711;58.45;4;Encantados
6373;26589;1;0;0;56831;50.99;1;Insatisfechos
6374;21687;1;0;0;56546;48.95;1;Insatisfechos
6375;26487;0;1;1;108976;52.28;4;Encantados
6376;25886;1;0;2;55589;48.27;3;Felices
6377;29464;1;0;0;51193;48.29;1;Insatisfechos
6378;24289;2;0;0;51344;49.79;1;Insatisfechos
6379;17919;2;0;0;80718;52.75;2;Con quejas
6380;14806;1;0;0;53816;60.51;2;Con quejas
6381;17955;3;0;0;84102;55.07;2;Con quejas
6382;29270;2;1;2;60634;60.81;4;Encantados
6383;23184;2;0;0;133071;53.34;2;Con quejas
6384;15490;1;0;0;76381;51.21;1;Insatisfechos
6385;11149;2;0;2;111111;51.97;2;Con quejas
6386;22931;2;1;2;129047;52.52;4;Encantados
6387;18706;0;0;0;55874;51.48;1;Insatisfechos
6388;18741;1;0;3;62512;49.57;3;Felices
6389;25064;0;0;0;102592;51.58;1;Insatisfechos
6390;18414;2;0;3;79518;50.07;3;Felices
6391;13686;1;0;0;79135;49.99;1;Insatisfechos
6392;13783;2;1;2;112064;53.01;4;Encantados
6393;29361;0;0;0;57466;51.04;1;Insatisfechos
6394;23897;0;0;0;59995;50.84;1;Insatisfechos
6395;19841;2;1;2;137496;54.01;4;Encantados
6396;25830;0;0;2;58251;49.05;3;Felices
6397;17411;3;1;1;81948;53.52;4;Encantados
6398;20590;1;0;2;55991;51.42;3;Felices
6399;20254;3;0;0;128609;53.08;2;Con quejas
6400;11793;2;0;0;112437;51.54;2;Con quejas
6401;12850;0;0;0;58905;50.68;1;Insatisfechos
6402;26377;3;0;0;83181;54.39;2;Con quejas
6403;16687;0;0;0;86330;55.86;1;Insatisfechos
6404;28857;0;0;0;51746;49.77;1;Insatisfechos
6405;23097;1;0;0;79122;56.85;2;Con quejas
6406;19521;1;0;0;28958;48.17;1;Insatisfechos
6407;18191;3;0;0;135336;52.26;2;Con quejas
6408;22371;2;0;0;132853;55.16;2;Con quejas
6409;16208;0;0;0;32350;47.06;1;Insatisfechos
6410;11748;1;0;2;53038;53.87;3;Felices
6411;12593;1;0;0;106417;54.72;2;Con quejas
6412;24547;2;0;1;111355;52.62;2;Con quejas
6413;25022;0;0;1;33508;46.52;1;Insatisfechos
6414;26616;1;0;1;104081;55.33;2;Con quejas
6415;13586;2;1;2;51418;49.41;3;Felices
6416;17715;0;1;2;137014;62.7;4;Encantados
6417;14337;0;0;0;52091;50.1;1;Insatisfechos
6418;21287;1;1;2;26192;44.52;3;Felices
6419;27456;2;1;2;137075;56.58;4;Encantados
6420;26211;2;0;0;58114;52.97;2;Con quejas
6421;25622;1;0;0;112837;50.66;2;Con quejas
6422;15656;1;0;0;78998;53.47;2;Con quejas
6423;21599;2;1;2;86884;53.28;4;Encantados
6424;14758;1;0;0;28609;49.04;1;Insatisfechos
6425;20329;0;1;2;55369;57.09;3;Felices
6426;29356;0;0;1;56612;48.34;1;Insatisfechos
6427;14211;3;0;0;84541;52.75;2;Con quejas
6428;24044;1;0;0;55226;49.27;1;Insatisfechos
6429;11592;0;0;0;60152;49.18;1;Insatisfechos
6430;15645;2;0;0;102379;50.79;2;Con quejas
6431;12269;1;0;2;59040;50;3;Felices
6432;16216;2;0;0;82416;55.04;2;Con quejas
6433;14603;3;0;0;79448;53.52;2;Con quejas
6434;11634;2;1;2;102639;54.94;4;Encantados
6435;19759;2;0;0;81894;49.99;2;Con quejas
6436;24872;1;0;0;25693;45.59;1;Insatisfechos
6437;22845;1;0;0;53948;48.29;1;Insatisfechos
6438;27236;2;0;0;81189;50.39;2;Con quejas
6439;14589;3;0;0;102503;51.08;2;Con quejas
6440;23993;2;0;0;85220;53.93;2;Con quejas
6441;25260;2;0;0;57703;51.14;1;Insatisfechos
6442;26489;0;1;1;103004;52.33;4;Encantados
6443;16911;1;1;2;83555;52.31;4;Encantados
6444;25428;2;0;0;81076;51.41;2;Con quejas
6445;19966;3;0;2;111787;51.88;2;Con quejas
6446;17224;0;1;2;53977;48.54;3;Felices
6447;12648;2;0;1;52949;47.56;1;Insatisfechos
6448;17772;1;0;0;78154;49.17;1;Insatisfechos
6449;11491;2;1;1;52504;49.77;3;Felices
6450;17213;2;2;2;105340;60.78;4;Encantados
6451;19145;0;0;1;26300;45.69;1;Insatisfechos
6452;17305;0;1;2;34978;49.31;3;Felices
6453;27214;0;0;2;56666;47.74;3;Felices
6454;12136;1;0;2;59714;48.35;3;Felices
6455;27427;1;0;0;81904;53.49;2;Con quejas
6456;11688;1;0;0;106064;55.48;2;Con quejas
6457;20043;1;0;0;26091;47.29;1;Insatisfechos
6458;28458;2;0;0;133371;56.13;2;Con quejas
6459;18590;2;0;0;111871;54.48;2;Con quejas
6460;19590;0;1;1;30801;49.64;3;Felices
6461;23005;1;0;0;77101;49.93;1;Insatisfechos
6462;16075;1;0;0;130577;55.71;2;Con quejas
6463;15431;2;0;0;87681;50.44;2;Con quejas
6464;12380;2;0;0;84986;53.62;2;Con quejas
6465;24495;0;1;1;29957;49.94;3;Felices
6466;13826;2;0;0;112064;54.02;2;Con quejas
6467;21170;0;1;1;81434;53.23;3;Felices
6468;18297;2;0;0;77986;53.53;2;Con quejas
6469;22183;2;0;0;79602;50.76;2;Con quejas
6470;26838;1;0;0;58378;48.59;1;Insatisfechos
6471;11714;1;0;2;54639;48.2;3;Felices
6472;21199;1;0;0;52961;48.56;1;Insatisfechos
6473;27092;0;0;0;127607;53.17;2;Con quejas
6474;17727;1;0;0;79209;50.44;1;Insatisfechos
6475;18254;1;0;0;35250;51.39;1;Insatisfechos
6476;25815;1;0;0;51746;48.12;1;Insatisfechos
6477;22952;3;0;0;111828;53.23;2;Con quejas
6478;19640;2;0;0;57839;48.62;1;Insatisfechos
6479;15458;2;2;2;107444;54.37;4;Encantados
6480;24923;1;1;2;31499;47.41;3;Felices
6481;14233;0;0;0;77241;52.07;1;Insatisfechos
6482;13514;1;0;1;58828;50.65;1;Insatisfechos
6483;15504;1;0;0;106556;54.3;2;Con quejas
6484;26878;0;0;0;26348;45.69;1;Insatisfechos
6485;22186;0;0;0;51427;47.59;1;Insatisfechos
6486;26024;2;0;0;102467;55.77;2;Con quejas
6487;25570;1;1;1;86994;50.47;3;Felices
6488;16021;1;0;0;31974;48.82;1;Insatisfechos
6489;17562;1;0;2;58420;48.92;3;Felices
6490;12250;2;0;0;54386;51.56;1;Insatisfechos
6491;29400;1;1;2;78177;56.86;4;Encantados
6492;29129;2;1;2;134210;65.09;4;Encantados
6493;13782;2;1;2;55347;51.76;4;Encantados
6494;15942;1;0;1;57575;51.39;1;Insatisfechos
6495;20224;3;0;2;133827;54.44;2;Con quejas
6496;15890;2;0;1;84470;53.11;2;Con quejas
6497;26069;0;2;2;26560;46.07;3;Felices
6498;11050;0;1;2;51710;59.26;4;Encantados
6499;16599;0;0;2;85930;54.8;3;Felices
6500;28135;1;0;0;51223;50.36;1;Insatisfechos
6501;28386;0;1;2;25755;51.04;3;Felices
6502;29381;2;0;2;53699;48.34;3;Felices
6503;12718;0;0;0;28142;46.94;1;Insatisfechos
6504;28143;0;0;0;77010;50.19;1;Insatisfechos
6505;17118;2;0;0;112417;52.35;2;Con quejas
6506;18165;2;0;2;129514;53.44;2;Con quejas
6507;27175;1;0;0;110316;51.53;2;Con quejas
6508;11683;2;2;2;109305;53.87;4;Encantados
6509;20949;1;0;0;34840;49.25;1;Insatisfechos
6510;29229;0;0;0;62181;55.43;1;Insatisfechos
6511;20944;2;0;0;56058;52.6;2;Con quejas
6512;23492;2;0;0;105981;54.65;2;Con quejas
6513;19810;1;0;0;84460;51.11;1;Insatisfechos
6514;28280;1;0;1;81433;54.39;2;Con quejas
6515;22636;1;0;0;81950;54.45;2;Con quejas
6516;23978;1;1;2;54359;57.25;4;Encantados
6517;23749;1;0;0;58835;51.4;1;Insatisfechos
6518;18197;1;0;0;81542;50.19;1;Insatisfechos
6519;18809;2;1;2;86762;59.63;4;Encantados
6520;27069;0;0;0;109413;51.22;1;Insatisfechos
6521;24038;2;0;0;60545;51.35;1;Insatisfechos
6522;12176;0;0;0;77659;53.85;1;Insatisfechos
6523;12616;1;0;0;31163;47.05;1;Insatisfechos
6524;26355;1;3;3;36209;46.78;3;Felices
6525;16417;1;0;0;82403;56.95;2;Con quejas
6526;11483;3;1;1;86799;52.07;4;Encantados
6527;18620;2;0;0;130913;55.14;2;Con quejas
6528;13442;1;0;0;85578;55.01;2;Con quejas
6529;13051;1;0;0;36181;57.9;1;Insatisfechos
6530;28923;0;0;0;82125;51.37;1;Insatisfechos
6531;15677;1;0;2;131858;51.88;2;Con quejas
6532;28043;2;0;2;128923;51.66;2;Con quejas
6533;27545;2;1;2;61496;60.12;4;Encantados
6534;24608;2;1;1;56299;48.64;3;Felices
6535;21125;3;0;0;79438;53.09;2;Con quejas
6536;12554;0;0;2;82441;49.95;3;Felices
6537;26467;2;0;1;132952;53.41;2;Con quejas
6538;15308;1;2;2;137350;56.2;4;Encantados
6539;28140;1;0;0;59432;53.62;1;Insatisfechos
6540;13801;1;0;0;26569;45.99;1;Insatisfechos
6541;14215;0;0;0;52033;49.71;1;Insatisfechos
6542;18851;1;1;2;51076;52.1;3;Felices
6543;13597;2;2;2;79466;57.6;4;Encantados
6544;16202;2;0;0;86717;51.43;2;Con quejas
6545;22014;2;0;0;82960;50.89;2;Con quejas
6546;25652;0;0;0;61753;51.1;1;Insatisfechos
6547;28479;1;0;0;52615;51.02;1;Insatisfechos
6548;17092;2;0;0;60730;49.12;1;Insatisfechos
6549;26117;0;1;1;58184;60.34;4;Encantados
6550;11643;2;1;1;57512;51.84;4;Encantados
6551;25195;1;0;0;32970;46.48;1;Insatisfechos
6552;25268;3;2;2;102722;53.01;4;Encantados
6553;20420;0;0;2;26359;44.9;3;Felices
6554;14553;1;2;2;31735;48.13;3;Felices
6555;13262;1;2;2;25761;52.77;3;Felices
6556;26440;0;0;0;53286;50.26;1;Insatisfechos
6557;23759;3;0;0;81915;50.2;2;Con quejas
6558;21004;1;0;1;109688;51.96;2;Con quejas
6559;19744;1;3;3;132193;53.77;4;Encantados
6560;23805;0;1;2;29529;54.46;3;Felices
6561;24312;1;0;0;60167;52.81;1;Insatisfechos
6562;17793;0;0;1;33305;46.93;1;Insatisfechos
6563;29171;1;0;2;112049;59.78;2;Con quejas
6564;19593;1;0;0;107011;50.95;2;Con quejas
6565;16022;0;0;0;53189;49.87;1;Insatisfechos
6566;20569;1;1;2;51441;50.24;3;Felices
6567;20904;1;0;1;56160;48.61;1;Insatisfechos
6568;17563;0;0;0;31893;49;1;Insatisfechos
6569;26908;0;1;2;32346;58.58;3;Felices
6570;21902;3;0;0;131117;55.78;2;Con quejas
6571;21982;2;0;1;87098;50.46;2;Con quejas
6572;16523;0;0;0;136351;52.45;2;Con quejas
6573;22267;0;1;1;35436;47.82;3;Felices
6574;16975;3;0;0;106391;60.04;2;Con quejas
6575;26077;0;2;2;33370;57.76;4;Encantados
6576;23621;1;1;2;34752;47.27;3;Felices
6577;16845;2;0;0;127408;54.97;2;Con quejas
6578;20135;1;1;2;30890;48.16;3;Felices
6579;28004;2;2;2;134017;51.86;4;Encantados
6580;17457;0;0;2;61421;48.83;3;Felices
6581;27416;2;0;0;103934;57.91;2;Con quejas
6582;12266;1;1;2;60677;52.43;3;Felices
6583;19945;0;0;2;35983;46.25;3;Felices
6584;25659;0;2;2;28275;55.18;3;Felices
6585;20610;1;0;0;36688;46.87;1;Insatisfechos
6586;19121;3;0;1;76496;49.97;2;Con quejas
6587;23832;1;2;2;77138;51.4;4;Encantados
6588;17603;1;0;1;51596;48.15;1;Insatisfechos
6589;25606;1;0;0;25974;44.82;1;Insatisfechos
6590;18882;1;0;2;87721;50.89;3;Felices
6591;25361;3;0;0;84895;55.26;2;Con quejas
6592;23732;1;0;0;56935;55.49;1;Insatisfechos
6593;26841;2;1;1;86560;60.37;4;Encantados
6594;20886;2;0;0;138393;52.31;2;Con quejas
6595;20408;2;0;0;61825;53.6;2;Con quejas
6596;23653;0;0;0;60207;52.88;1;Insatisfechos
6597;20603;1;0;0;28917;48.17;1;Insatisfechos
6598;18702;2;0;0;78067;53.44;2;Con quejas
6599;21822;2;0;0;111615;59.22;2;Con quejas
6600;20948;2;0;0;112588;52.14;2;Con quejas
6601;16139;2;0;1;102364;51.82;2;Con quejas
6602;19254;1;0;0;104121;51.5;2;Con quejas
6603;19656;0;0;0;56028;47.88;1;Insatisfechos
6604;15522;3;1;2;112400;54.03;4;Encantados
6605;20585;1;1;2;58846;50.56;3;Felices
6606;21980;0;0;0;54571;51.99;1;Insatisfechos
6607;26148;2;0;1;81742;54.18;2;Con quejas
6608;29045;3;0;0;78495;51.08;2;Con quejas
6609;13276;0;1;2;52504;50.24;3;Felices
6610;22310;1;0;0;61242;48.13;1;Insatisfechos
6611;11983;1;0;2;84808;50.24;3;Felices
6612;28062;0;0;0;107451;55.31;2;Con quejas
6613;29147;2;0;0;59153;48.68;1;Insatisfechos
6614;18375;2;0;0;136656;53.1;2;Con quejas
6615;27877;3;0;0;107367;51.94;2;Con quejas
6616;13075;0;0;2;58539;54.3;3;Felices
6617;20987;0;0;0;32435;47.94;1;Insatisfechos
6618;17941;0;0;2;31621;54.5;3;Felices
6619;11730;1;1;2;30850;49.67;3;Felices
6620;28561;1;0;0;31872;46.82;1;Insatisfechos
6621;28088;2;0;0;58590;48.33;1;Insatisfechos
6622;26623;2;0;0;105673;52.1;2;Con quejas
6623;12313;1;0;0;59821;50.81;1;Insatisfechos
6624;13719;2;1;2;53398;56.09;4;Encantados
6625;25998;1;1;1;84198;55.72;4;Encantados
6626;21607;1;0;1;57256;48.46;1;Insatisfechos
6627;23292;1;0;0;28248;50.93;1;Insatisfechos
6628;12180;2;1;1;130034;55.92;4;Encantados
6629;27158;2;0;0;53039;47.77;1;Insatisfechos
6630;15691;0;0;2;33708;51.06;3;Felices
6631;22808;2;0;1;77570;49.12;2;Con quejas
6632;17982;1;0;0;81216;49.79;1;Insatisfechos
6633;17615;2;0;0;57644;48.78;1;Insatisfechos
6634;22563;3;0;0;107995;59.08;2;Con quejas
6635;20819;2;0;0;136401;53.69;2;Con quejas
6636;26957;0;0;0;105238;53.65;2;Con quejas
6637;28517;1;0;0;30702;49.22;1;Insatisfechos
6638;19965;1;0;0;52453;48.38;1;Insatisfechos
6639;18007;3;0;2;82830;50.72;2;Con quejas
6640;22710;0;0;0;29578;46.13;1;Insatisfechos
6641;25063;1;0;0;57080;48.88;1;Insatisfechos
6642;26875;1;0;0;62425;49.14;1;Insatisfechos
6643;25694;2;0;0;82618;51.21;2;Con quejas
6644;21930;2;0;0;52914;51.93;1;Insatisfechos
6645;24558;1;1;2;25487;46.13;3;Felices
6646;26138;2;0;1;86834;50.39;2;Con quejas
6647;19444;1;1;2;33873;47.75;3;Felices
6648;16348;1;0;2;83953;56.86;2;Con quejas
6649;19259;1;2;2;52032;52.42;4;Encantados
6650;23614;2;0;1;77200;52.62;2;Con quejas
6651;23767;1;0;0;54142;50.15;1;Insatisfechos
6652;13583;1;0;0;28313;55.76;1;Insatisfechos
6653;26039;2;1;1;85261;56.71;4;Encantados
6654;13330;2;1;2;136853;54;4;Encantados
6655;23698;0;1;2;59547;49.31;3;Felices
6656;28832;1;0;1;82594;50.01;1;Insatisfechos
6657;16976;2;0;0;136668;53.63;2;Con quejas
6658;23700;1;1;2;28639;47.46;3;Felices
6659;22697;2;0;0;80146;53.47;2;Con quejas
6660;25031;2;0;0;52532;48.66;1;Insatisfechos
6661;28953;1;0;0;58742;51.45;1;Insatisfechos
6662;15945;1;1;1;56493;49.32;3;Felices
6663;19620;1;0;0;78034;54.57;2;Con quejas
6664;16604;1;0;2;52039;49.05;3;Felices
6665;13771;3;0;0;131096;56.13;2;Con quejas
6666;15028;1;0;0;84791;53.04;2;Con quejas
6667;29288;1;0;1;109052;58.76;2;Con quejas
6668;25740;1;0;1;53650;48.07;1;Insatisfechos
6669;12041;0;0;0;26535;45;1;Insatisfechos
6670;13553;3;0;0;134139;52.49;2;Con quejas
6671;12803;1;0;1;109988;52.31;2;Con quejas
6672;12164;0;1;2;62096;54.36;3;Felices
6673;18467;2;0;0;52080;52.58;1;Insatisfechos
6674;19792;0;0;0;59536;50.08;1;Insatisfechos
6675;26948;2;0;0;102570;54.22;2;Con quejas
6676;23393;0;0;0;86457;50.13;1;Insatisfechos
6677;12255;2;0;0;108866;54.85;2;Con quejas
6678;16864;1;0;0;55773;51.96;1;Insatisfechos
6679;16679;0;0;0;29144;48.23;1;Insatisfechos
6680;17221;0;2;2;29376;57.15;4;Encantados
6681;14391;2;0;2;131697;52.53;2;Con quejas
6682;12723;0;0;0;61981;49.5;1;Insatisfechos
6683;27537;2;2;2;81720;50.74;4;Encantados
6684;15323;2;1;2;84592;56.33;4;Encantados
6685;27864;0;0;0;35345;48.83;1;Insatisfechos
6686;17676;0;1;2;57655;54.19;3;Felices
6687;28576;1;0;2;132228;58.08;2;Con quejas
6688;23647;2;0;0;112533;56.3;2;Con quejas
6689;26345;2;0;0;103710;51.02;2;Con quejas
6690;26015;1;0;2;36796;50.33;3;Felices
6691;19205;1;0;2;83439;56.31;2;Con quejas
6692;16195;1;0;0;36447;46.94;1;Insatisfechos
6693;23252;0;0;0;36499;47.77;1;Insatisfechos
6694;22017;3;3;3;86117;52.16;4;Encantados
6695;12523;2;0;0;77641;53.09;2;Con quejas
6696;23560;0;0;0;31668;47.04;1;Insatisfechos
6697;13491;2;0;3;55252;47.91;3;Felices
6698;27078;0;1;1;130293;53.61;4;Encantados
6699;13115;2;0;0;138880;60.58;2;Con quejas
6700;16986;2;0;0;111239;50.49;2;Con quejas
6701;21320;1;1;2;32901;49.16;3;Felices
6702;15283;2;0;0;106742;53.21;2;Con quejas
6703;23360;2;0;0;131347;57.78;2;Con quejas
6704;20876;1;0;0;58971;52.34;1;Insatisfechos
6705;11279;1;0;1;54765;47.68;1;Insatisfechos
6706;26633;2;1;1;85399;51.65;4;Encantados
6707;16074;1;1;2;55797;51.44;3;Felices
6708;23762;2;0;0;59948;50.93;1;Insatisfechos
6709;12694;1;0;0;26751;47.24;1;Insatisfechos
6710;13016;1;1;2;81052;51.94;4;Encantados
6711;17735;2;0;0;56572;48.95;1;Insatisfechos
6712;18587;2;0;0;78046;49.94;2;Con quejas
6713;19962;1;0;0;112087;51.37;2;Con quejas
6714;26812;2;0;0;110451;51.54;2;Con quejas
