id_oportunidad,id_estudiante,programa,etapa,fecha_afluencia,fecha_ganado,fecha_perdido,consultor,edad,estado_civil,ciudad,provincia,trabaja,colegio,tipo_admision,origen,enteraste
0061U00000P2L5U,3748588978324690940,1H514,Test,2021-12-03 00:00:00,,,19,26.0,Soltero/a,QUITO,PICHINCHA,Si,422,Convalidado,Simulador Homologación,Redes sociales
0061U00000NfEy9,2628889517293809542,ERA N,Cerrada Perdida,2021-10-20 00:00:00,,2022-01-31 00:00:00,35,18.0,Soltero/a,QUITO,PICHINCHA,No,948,Normal,Formulario web,Aplicaciones
0061U00000O5YU2,7071551489615163530,1P791,Cerrada Perdida,2021-09-15 00:00:00,,2021-12-13 00:00:00,23,18.0,Soltero/a,QUITO,PICHINCHA,No,1118,Normal,Datos de período anterior,Portales web
0061U00000MjL6T,-1063214294700714135,1P404,Cerrada Perdida,2021-05-15 00:00:00,,2021-06-18 00:00:00,8,18.0,Soltero/a,QUITO,PICHINCHA,No,644,Normal,,Aplicaciones
0061U00000P37Qp,5168957479292988523,1P724,Cerrada Perdida,2021-12-13 00:00:00,,2022-02-07 00:00:00,23,18.0,Soltero/a,QUITO,PICHINCHA,No,901,Normal,Colegios,Recomendado
0061U00000NBey3,3443579477467618330,1P724,Cerrada Perdida,2021-07-29 00:00:00,,2021-08-18 00:00:00,23,,,QUITO,PICHINCHA,No,808,Normal,Google Natural Search,Recomendado
0061U00000Mlwab,-2907213790802463782,1P734,Cerrada Perdida,2021-06-09 00:00:00,,2021-07-07 00:00:00,36,19.0,Soltero/a,QUITO,PICHINCHA,No,1711,Normal,Formulario web,Recomendado
0061U00000NBOyw,8931614014732192260,1P484,Cerrada Perdida,2021-07-27 00:00:00,,2021-08-23 00:00:00,34,18.0,Soltero/a,QUITO,PICHINCHA,No,1732,Normal,Colegios,Recomendado
0061U00000MmITK,-312446112234709325,1P704,Cerrada Ganada,2021-06-14 00:00:00,2021-06-17 00:00:00,,33,18.0,Soltero/a,RUMIÑAHUI,PICHINCHA,No,1093,Normal,,Recomendado
0061U00000NAMc7,-1174906852057423042,1P594,Cerrada Perdida,2021-07-14 00:00:00,,2021-09-08 00:00:00,36,18.0,Soltero/a,QUITO,PICHINCHA,No,1744,Normal,Colegios,Mi colegio
0061U00000P2L5Z,-567638767086671560,1P704,Test,2021-12-03 00:00:00,,,36,17.0,Soltero/a,QUITO,PICHINCHA,No,749,Normal,Colegios,Mi colegio
0061U00000NfEyi,-2706602785399765087,1P564,Cerrada Perdida,2021-10-20 00:00:00,,2022-02-07 00:00:00,7,18.0,,,PICHINCHA,,1328,Normal,Colegios,
0061U00000O5YbN,-6137124690560822087,1P264,Cerrada Perdida,2021-09-15 00:00:00,,2021-09-30 00:00:00,35,18.0,Soltero/a,QUITO,PICHINCHA,No,138,Normal,,Aplicaciones
0061U00000MjN4N,-3914532206222350511,1P704,Cerrada Ganada,2021-05-16 00:00:00,2021-06-17 00:00:00,,8,32.0,Soltero/a,QUITO,PICHINCHA,No,679,Normal,,Aplicaciones
0061U00000Mmawi,5168957479292988523,1P704,Cerrada Perdida,2021-06-16 00:00:00,,2021-06-16 00:00:00,22,18.0,Soltero/a,QUITO,PICHINCHA,No,901,Normal,Colegios,Recomendado
0061U00000NBez1,7107575178615893923,1P724,Cerrada Ganada,2021-07-29 00:00:00,2021-09-20 16:00:00,2021-10-27 00:00:00,8,18.0,Soltero/a,QUITO,PICHINCHA,No,1140,Normal,Colegios,Aplicaciones
0061U00000O4h9O,-2907213790802463782,1P734,Cerrada Ganada,2021-09-07 00:00:00,2021-10-14 00:00:00,2021-10-27 00:00:00,36,19.0,Soltero/a,QUITO,PICHINCHA,No,1711,Normal,Formulario web,Recomendado
0061U00000NBOzf,7242983899940981111,1P734,Cerrada Perdida,2021-07-27 00:00:00,,2021-08-04 00:00:00,32,,,,PICHINCHA,,789,Normal,Colegios,
0061U00000MmISl,-6526646723262836812,2P237,Cerrada Perdida,2021-06-14 00:00:00,,2021-07-28 00:00:00,20,21.0,Soltero/a,QUITO,PICHINCHA,No,1101,Normal,Datos de período anterior,Recomendado
0061U00000N9l8d,-1174906852057423042,1P594,Cerrada Perdida,2021-07-09 00:00:00,,2021-07-14 00:00:00,36,18.0,Soltero/a,QUITO,PICHINCHA,No,1744,Normal,Colegios,Mi colegio
0061U00000P2L6m,-1046458971845280152,1P504,Cerrada Perdida,2021-12-03 00:00:00,,2022-01-30 00:00:00,8,17.0,,QUITO,PICHINCHA,,1526,Normal,Colegios,
0061U00000NfFfP,-6021981555502783288,1P264,Test,2021-10-20 00:00:00,,,13,18.0,Soltero/a,QUITO,PICHINCHA,No,581,Normal,,Mi colegio
0061U00000O5YbX,-144515194813019560,1P704,Cerrada Ganada,2021-09-15 00:00:00,2022-01-26 00:00:00,,19,17.0,Soltero/a,QUITO,PICHINCHA,No,1784,Normal,Llamada,Mi colegio
0061U00000MjKdG,-7729330936592429190,1P734,Cerrada Perdida,2021-05-15 00:00:00,,2021-06-16 00:00:00,13,18.0,Soltero/a,SALCEDO,COTOPAXI,No,1456,Normal,,Portales web
0061U00000MmaxR,-1977143772217057373,1P704,Cerrada Perdida,2021-06-16 00:00:00,,2021-07-05 00:00:00,7,,,QUITO,PICHINCHA,,1648,Normal,Llamada,
0061U00000NBf4y,8786951428601196192,1P704,Cerrada Perdida,2021-07-29 00:00:00,,2021-08-11 00:00:00,20,22.0,Soltero/a,LATACUNGA,COTOPAXI,No,1474,Convalidado,Simulador Homologación,Recomendado
0061U00000Mlwbd,3624125398415612969,1P704,Cerrada Ganada,2021-06-09 00:00:00,2021-06-10 00:00:00,,8,18.0,Soltero/a,QUITO,PICHINCHA,No,681,Normal,,Aplicaciones
0061U00000NBOzp,7459396718469456087,1P684,Cerrada Perdida,2021-07-27 00:00:00,,2021-08-16 00:00:00,7,,,,PICHINCHA,,340,Normal,Colegios,
0061U00000MmIXZ,2458951228276589389,1P354,Cerrada Perdida,2021-06-14 00:00:00,,2021-08-03 00:00:00,33,18.0,Soltero/a,RIOBAMBA,CHIMBORAZO,No,1823,Normal,Llamada,Aplicaciones
0061U00000O4mRh,-1174906852057423042,2P597,Cerrada Ganada,2021-09-08 00:00:00,2021-09-14 00:00:00,,36,18.0,Soltero/a,QUITO,PICHINCHA,No,1744,Normal,Colegios,Mi colegio
0061U00000P2LBS,-8578210877025655042,1P264,Cerrada Perdida,2021-12-03 00:00:00,,2021-12-03 00:00:00,36,18.0,Soltero/a,QUITO,PICHINCHA,No,190,Normal,Colegios,Recomendado
0061U00000NfF0Z,-5543783237793000852,1P244,Cerrada Perdida,2021-10-20 00:00:00,,2022-01-17 00:00:00,32,20.0,Soltero/a,ESMERALDAS,ESMERALDAS,No,1722,Normal,Google Ad,Recomendado
0061U00000O6kox,5850847948006165115,1P564,Cerrada Perdida,2021-09-27 00:00:00,,2021-09-29 00:00:00,7,20.0,Soltero/a,QUITO,PICHINCHA,No,1043,Normal,,Portales web
0061U00000NhrZg,-7729330936592429190,1P734,Cerrada Perdida,2021-08-20 00:00:00,,2021-09-14 00:00:00,13,18.0,Soltero/a,SALCEDO,COTOPAXI,No,1456,Normal,,Portales web
0061U00000Mmay5,-8858982716046545551,1P714,Cerrada Perdida,2021-06-16 00:00:00,,2021-08-18 00:00:00,23,27.0,Soltero/a,GUAYAQUIL,GUAYAS,Si,866,Normal,Chat en línea,Google
0061U00000NBf61,2376896184320255994,2P267,Cerrada Perdida,2021-07-29 00:00:00,,2021-09-09 00:00:00,8,26.0,Soltero/a,QUITO,PICHINCHA,No,1198,Normal,Whatsapp,Aplicaciones
0061U00000N80fL,1981375484812329983,1P704,Cerrada Ganada,2021-06-22 00:00:00,2021-08-15 16:00:00,2021-10-01 00:00:00,23,18.0,Soltero/a,QUITO,PICHINCHA,No,1732,Normal,Colegios,Recomendado
0061U00000NBPHc,864592747975389939,1H003,Cerrada Perdida,2021-07-27 00:00:00,,2021-08-03 00:00:00,2,42.0,,,SUCUMBIOS,,1041,Normal,Formulario web,
0061U00000MmIdW,-6946317178226691215,1P614,Cerrada Perdida,2021-06-14 00:00:00,,2021-08-02 00:00:00,38,18.0,Soltero/a,QUITO,PICHINCHA,No,1361,Normal,Colegios,Aplicaciones
0061U00000N9lGN,-3110973015738624293,1P704,Cerrada Perdida,2021-07-09 00:00:00,,2021-08-17 00:00:00,16,18.0,Soltero/a,QUITO,PICHINCHA,No,664,Normal,Colegios,Mi colegio
0061U00000P2LI9,-8578210877025655042,1P264,Matrícula,2021-12-03 00:00:00,,,36,18.0,Soltero/a,QUITO,PICHINCHA,No,190,Normal,Colegios,Recomendado
0061U00000NfFhQ,4956547089141680798,1P234,Test,2021-10-20 00:00:00,,,13,17.0,Soltero/a,QUITO,PICHINCHA,No,581,Normal,,Mi colegio
0061U00000O5YyC,5850847948006165115,1P714,Cerrada Perdida,2021-09-15 00:00:00,,2021-09-27 00:00:00,7,20.0,Soltero/a,QUITO,PICHINCHA,No,1043,Normal,,Portales web
0061U00000MjNC8,3848640770831709554,2P487,Cerrada Perdida,2021-05-16 00:00:00,,2021-06-02 00:00:00,13,18.0,Soltero/a,QUITO,PICHINCHA,No,1141,Normal,,Portales web
0061U00000MmayP,-2191855370834733624,1P714,Cerrada Perdida,2021-06-16 00:00:00,,2021-09-09 00:00:00,8,30.0,Soltero/a,QUITO,PICHINCHA,No,25,Normal,Google Ad,Aplicaciones
0061U00000NBfDY,9101571877896070462,1P234,Cerrada Ganada,2021-07-29 00:00:00,2021-09-23 08:00:00,2021-10-27 00:00:00,34,19.0,Soltero/a,QUITO,PICHINCHA,No,919,Normal,Walk-in,Redes sociales
0061U00000N80hk,-7025392026995104045,2P597,Cerrada Perdida,2021-06-22 00:00:00,,2021-07-14 00:00:00,33,25.0,Soltero/a,QUITO,PICHINCHA,No,558,Normal,Eventos,Portales web
0061U00000NBPDh,7958441740893503704,1P714,Cerrada Ganada,2021-07-27 00:00:00,2021-08-16 00:00:00,,22,21.0,Soltero/a,QUITO,PICHINCHA,No,1080,Convalidado,Simulador Homologación,Aplicaciones
0061U00000MmIeZ,7620701147322616164,1P374,Cerrada Ganada,2021-06-14 00:00:00,2021-07-23 00:00:00,,23,19.0,Soltero/a,TULCÁN,CARCHI,No,1930,Normal,Whatsapp,Google
0061U00000N9lLm,-5963542938531945428,1P714,Cerrada Perdida,2021-07-09 00:00:00,,2021-08-10 00:00:00,38,35.0,Soltero/a,QUITO,PICHINCHA,Si,1121,Normal,,Aplicaciones
0061U00000P2LCp,-7604032674464847324,1P704,Inscrito,2021-12-03 00:00:00,,,21,17.0,,QUITO,PICHINCHA,,1744,Normal,Google Natural Search,
0061U00000NfF4l,-6738022373322670438,1P714,Cerrada Perdida,2021-10-20 00:00:00,,2021-11-11 00:00:00,34,18.0,Soltero/a,CAYAMBE,PICHINCHA,No,837,Normal,Whatsapp,Redes sociales
0061U00000Omm2n,918295926252713190,1H574,Cerrada Perdida,2021-11-05 00:00:00,,2021-12-16 00:00:00,23,28.0,Soltero/a,SANTIAGO DE PÍLLARO,TUNGURAHUA,No,626,Convalidado,Facebook,Redes sociales
0061U00000NiJQy,8093585369020948886,1P504,Cerrada Ganada,2021-08-25 00:00:00,2021-09-03 00:00:00,,13,20.0,Soltero/a,PASAJE,EL ORO,No,661,Normal,,Mi colegio
0061U00000MmazS,-6693097893445288707,1P594,Cerrada Perdida,2021-06-16 00:00:00,,2021-07-13 00:00:00,22,21.0,Soltero/a,QUITO,PICHINCHA,No,1037,Convalidado,Llamada,Aplicaciones
0061U00000NBfKh,3833404942077525021,1P614,Cerrada Perdida,2021-07-29 00:00:00,,2021-07-29 00:00:00,22,18.0,Soltero/a,IBARRA,IMBABURA,No,845,Normal,Colegios,Aplicaciones
0061U00000N80wJ,-5101351197362113860,1P724,Cerrada Perdida,2021-06-22 00:00:00,,2021-06-25 00:00:00,20,18.0,Soltero/a,QUITO,PICHINCHA,No,487,Normal,Google Natural Search,Recomendado
0061U00000NBPJE,-7519554050973855710,1P624,Cerrada Perdida,2021-07-27 00:00:00,,2021-07-30 00:00:00,34,19.0,Soltero/a,QUITO,PICHINCHA,No,455,Convalidado,Llamada,Recomendado
0061U00000MmIjy,-8719694640288151884,1H003,Cerrada Perdida,2021-06-14 00:00:00,,2021-06-14 00:00:00,27,21.0,Soltero/a,CUENCA,AZUAY,Si,392,Normal,Facebook,Aplicaciones
0061U00000N9lP5,-6035444804118707404,1P244,Cerrada Perdida,2021-07-09 00:00:00,,2021-07-27 00:00:00,22,19.0,Soltero/a,QUITO,PICHINCHA,No,580,Normal,Google Natural Search,Aplicaciones
0061U00000P2LFQ,1358707693131555997,1P704,Cerrada Ganada,2021-12-03 00:00:00,2022-02-25 00:00:00,,32,17.0,Soltero/a,CAYAMBE,PICHINCHA,No,380,Normal,Whatsapp,Aplicaciones
0061U00000NfF5e,-7423017947198182104,1P704,Cerrada Perdida,2021-10-20 00:00:00,,2021-10-20 00:00:00,23,21.0,,RIOBAMBA,,,1827,Normal,Whatsapp,
0061U00000O5Ypj,918295926252713190,1H574,Cerrada Perdida,2021-09-15 00:00:00,,2021-10-15 00:00:00,23,28.0,Soltero/a,SANTIAGO DE PÍLLARO,TUNGURAHUA,No,626,Convalidado,Facebook,Redes sociales
0061U00000MjL5o,8093585369020948886,1P614,Cerrada Perdida,2021-05-15 00:00:00,,2021-06-09 00:00:00,13,20.0,Soltero/a,PASAJE,EL ORO,No,661,Normal,,Mi colegio
0061U00000NABKY,-6693097893445288707,1P594,Cerrada Perdida,2021-07-13 00:00:00,,2021-08-10 00:00:00,22,21.0,Soltero/a,QUITO,PICHINCHA,No,1037,Convalidado,Llamada,Aplicaciones
0061U00000NBfRn,-1645324984395337161,1H003,Cerrada Perdida,2021-07-29 00:00:00,,2021-08-04 00:00:00,32,44.0,Casado/a,LOJA,LOJA,Si,1464,Normal,Walk-in,Aplicaciones
0061U00000N814k,1573186863681904706,1P614,Cerrada Perdida,2021-06-22 00:00:00,,2021-07-26 00:00:00,16,18.0,Soltero/a,TENA,NAPO,No,1422,Normal,Colegios,Recomendado
0061U00000O5n2a,-7519554050973855710,1P624,Cerrada Ganada,2021-09-17 00:00:00,2021-09-24 00:00:00,,34,19.0,Soltero/a,QUITO,PICHINCHA,No,455,Normal,Llamada,Recomendado
0061U00000MmIo4,-6933513067062056499,ERA N,Cerrada Perdida,2021-06-14 00:00:00,,2021-08-12 00:00:00,16,18.0,,QUITO,PICHINCHA,,901,Normal,Colegios,Portales web
0061U00000N9lRL,-1631302114131710989,1H003,Cerrada Perdida,2021-07-09 00:00:00,,2021-08-26 00:00:00,8,26.0,Soltero/a,QUITO,PICHINCHA,No,1075,Normal,Google Ad,Aplicaciones
0061U00000P2LGh,3781200357192553717,1P614,Afluente,2021-12-03 00:00:00,,,7,17.0,,QUITO,PICHINCHA,,1709,Normal,Google Natural Search,
0061U00000NfF6S,-3980905992529789982,1P214,Cerrada Perdida,2021-10-20 00:00:00,,2022-01-30 00:00:00,7,19.0,,MEJIA,PICHINCHA,No,315,Normal,,Portales web
0061U00000O5Yue,-8577166412570416018,1P684,Cerrada Perdida,2021-09-15 00:00:00,,2021-12-03 00:00:00,36,25.0,Soltero/a,RUMIÑAHUI,PICHINCHA,Si,1354,Convalidado,Referidos,Recomendado
0061U00000MjMtL,329771346010073483,1P734,Cerrada Perdida,2021-05-16 00:00:00,,2021-05-16 00:00:00,13,19.0,Soltero/a,QUITO,PICHINCHA,No,1797,Normal,,Mi colegio
0061U00000Mmb14,-2670041023705105746,1P634,Cerrada Perdida,2021-06-16 00:00:00,,2021-06-16 00:00:00,35,21.0,,OTAVALO,IMBABURA,No,1241,Normal,Llamada,Aplicaciones
0061U00000NBfXc,-3960948552600400242,1P404,Cerrada Ganada,2021-07-29 00:00:00,2021-08-04 00:00:00,,13,19.0,Soltero/a,QUITO,PICHINCHA,No,855,Normal,Correo,Recomendado
0061U00000N80zx,4929019277707180160,1P524,Cerrada Perdida,2021-06-22 00:00:00,,2021-08-03 00:00:00,22,,,,,,658,Normal,Formulario web,
0061U00000NBPQt,-8120916882787724811,1P734,Cerrada Perdida,2021-07-27 00:00:00,,2021-10-19 00:00:00,16,18.0,Soltero/a,QUITO,PICHINCHA,No,1778,Normal,Walk-in,Recomendado
0061U00000MmIpn,2617226810877789419,1P244,Cerrada Ganada,2021-06-14 00:00:00,2021-07-30 16:00:00,2021-10-01 00:00:00,38,19.0,Soltero/a,QUITO,PICHINCHA,No,653,Normal,Google Natural Search,Aplicaciones
0061U00000N9l8P,6462051578763719589,1P254,Cerrada Perdida,2021-07-09 00:00:00,,2021-07-09 00:00:00,23,18.0,Soltero/a,QUITO,PICHINCHA,No,808,Normal,Colegios,Recomendado
0061U00000P2LKK,5358945359148165015,1P564,Cerrada Perdida,2021-12-03 00:00:00,,2022-02-14 00:00:00,32,18.0,Soltero/a,GUAYAQUIL,GUAYAS,No,1224,Normal,Formulario web,Aplicaciones
0061U00000OlNQA,-2119293734545066188,1P744,Test,2021-10-27 00:00:00,,,13,17.0,Soltero/a,QUITO,PICHINCHA,No,581,Normal,,Mi colegio
0068W00000RtMUI,-6638256318321586438,1P052,Cerrada Perdida,2022-01-19 00:00:00,,2022-02-16 00:00:00,20,18.0,Soltero/a,QUITO,PICHINCHA,Si,1005,Normal,Colegios,Recomendado
0061U00000MjNAC,1951113135293120825,1P704,Cerrada Ganada,2021-05-16 00:00:00,2021-07-22 16:00:00,2021-10-01 00:00:00,13,18.0,Soltero/a,QUITO,PICHINCHA,No,479,Normal,,Mi colegio
0061U00000Mmb2N,6190354129462207363,2P567,Cerrada Perdida,2021-06-16 00:00:00,,2021-07-26 00:00:00,22,25.0,Casado/a,QUITO,PICHINCHA,No,914,Normal,Google Natural Search,Aplicaciones
0061U00000Ore4B,-2141576034135793661,1P714,Cerrada Perdida,2021-11-22 00:00:00,,2022-01-13 00:00:00,38,18.0,Soltero/a,QUITO,PICHINCHA,No,52,Normal,Colegios,Aplicaciones
0061U00000N815J,-1003426535510558700,1P254,Cerrada Perdida,2021-06-22 00:00:00,,2021-06-30 00:00:00,7,18.0,Soltero/a,AMBATO,TUNGURAHUA,No,1210,Normal,Colegios,Portales web
0061U00000NBPZl,1686317091305740656,1P704,Cerrada Perdida,2021-07-27 00:00:00,,2021-08-16 00:00:00,7,18.0,,QUITO,PICHINCHA,,928,Normal,Colegios,
0061U00000MmIsz,-68888505604370593,1P704,Cerrada Perdida,2021-06-14 00:00:00,,2021-07-20 00:00:00,22,18.0,,QUITO,PICHINCHA,No,952,Normal,Llamada,Aplicaciones
0061U00000N9lU5,-3187793151133407061,1P464,Cerrada Perdida,2021-07-09 00:00:00,,2021-07-09 00:00:00,35,18.0,,GUAYAQUIL,GUAYAS,No,1746,Normal,Formulario web,Aplicaciones
0061U00000P2LN9,6420330121873192473,1P624,Test,2021-12-03 00:00:00,,,34,17.0,Soltero/a,QUITO,PICHINCHA,No,1219,Normal,Google Natural Search,Aplicaciones
0061U00000Okc7s,-2119293734545066188,1P744,Cerrada Perdida,2021-10-22 00:00:00,,2021-10-27 00:00:00,13,17.0,Soltero/a,QUITO,PICHINCHA,No,581,Normal,,Mi colegio
0061U00000O5Z16,-6638256318321586438,1P484,Cerrada Perdida,2021-09-15 00:00:00,,2022-01-19 00:00:00,20,18.0,Soltero/a,QUITO,PICHINCHA,Si,1005,Normal,Colegios,Recomendado
0061U00000MjpuG,3501105289846106516,1P564,Cerrada Perdida,2021-05-17 00:00:00,,2021-06-16 00:00:00,13,19.0,Soltero/a,QUITO,PICHINCHA,No,664,Normal,,Portales web
0061U00000Mmb9I,4439912937737422992,1P791,Cerrada Perdida,2021-06-16 00:00:00,,2021-06-24 00:00:00,35,19.0,Soltero/a,QUITO,PICHINCHA,No,1124,Normal,Datos de período anterior,Aplicaciones
0061U00000NBffX,-2141576034135793661,1P704,Cerrada Perdida,2021-07-29 00:00:00,,2021-09-13 00:00:00,7,18.0,Soltero/a,QUITO,PICHINCHA,No,52,Normal,Colegios,Aplicaciones
0061U00000N819G,-6654349143262056255,1P714,Cerrada Perdida,2021-06-22 00:00:00,,2021-07-26 00:00:00,22,28.0,Soltero/a,QUITO,PICHINCHA,No,1075,Convalidado,Llamada,Aplicaciones
0061U00000NBPcY,3741527909065201129,1P704,Cerrada Perdida,2021-07-27 00:00:00,,2021-08-11 00:00:00,38,26.0,Soltero/a,QUITO,PICHINCHA,No,1778,Normal,Chatbot,Aplicaciones
0061U00000MmIwx,-8339681135808914708,1P791,Cerrada Perdida,2021-06-14 00:00:00,2021-06-29 00:00:00,2021-10-06 00:00:00,35,26.0,Soltero/a,QUITO,PICHINCHA,No,1073,Normal,Formulario web,Artículo en un medio
0061U00000N9lUP,-8593781167271869210,1P744,Cerrada Perdida,2021-07-09 00:00:00,,2021-09-30 00:00:00,8,18.0,Soltero/a,QUITO,PICHINCHA,No,1043,Normal,Colegios,Aplicaciones
0061U00000P2LNO,-8231238350173031432,1H264,Cerrada Perdida,2021-12-03 00:00:00,,2022-01-28 00:00:00,18,39.0,Casado/a,MILAGRO,GUAYAS,Si,1102,Convalidado,Simulador Homologación,Redes sociales
0061U00000NfF7G,-3021715595821897526,1P734,Cerrada Ganada,2021-10-20 00:00:00,2021-11-19 00:00:00,,20,20.0,Soltero/a,QUITO,PICHINCHA,No,808,Normal,Facebook,Aplicaciones
0061U00000O5Yyb,7002330452226908404,1P464,Cerrada Perdida,2021-09-15 00:00:00,,2021-09-22 00:00:00,36,32.0,Soltero/a,QUITO,PICHINCHA,Si,483,Normal,Llamada,Recomendado
0061U00000MjKjT,-6829450343030890174,1P704,Cerrada Ganada,2021-05-15 00:00:00,2021-06-17 00:00:00,,36,18.0,Soltero/a,QUITO,PICHINCHA,No,1876,Normal,,Mi colegio
0061U00000Mma0F,3143327770590372736,1P484,Cerrada Perdida,2021-06-16 00:00:00,,2021-06-21 00:00:00,22,20.0,Soltero/a,QUITO,PICHINCHA,No,808,Normal,Whatsapp,Aplicaciones
0061U00000NBg9X,-5117994422008009019,1P484,Cerrada Perdida,2021-07-29 00:00:00,,2021-09-07 00:00:00,2,18.0,,,,,1361,Normal,Colegios,
0061U00000N81D0,-7961386124279132020,1P264,Cerrada Perdida,2021-06-22 00:00:00,,2021-07-08 00:00:00,38,21.0,Soltero/a,QUITO,PICHINCHA,No,973,Normal,Llamada,Aplicaciones
0061U00000NBPj6,5508999884533938161,1P684,Cerrada Perdida,2021-07-27 00:00:00,,2021-08-04 00:00:00,23,23.0,Soltero/a,QUITO,PICHINCHA,No,1464,Normal,Facebook,Portales web
0061U00000MmJ2z,2492739247664675918,2P257,Cerrada Ganada,2021-06-14 00:00:00,2021-08-07 00:00:00,2021-10-01 00:00:00,35,20.0,Soltero/a,QUITO,PICHINCHA,Si,1385,Normal,Formulario web,Artículo en un medio
0061U00000N9lYW,-5615291210619135609,2P487,Cerrada Perdida,2021-07-09 00:00:00,,2021-07-15 00:00:00,36,19.0,Soltero/a,QUITO,PICHINCHA,No,664,Normal,Colegios,Mi colegio
0061U00000P2LOq,-2328572243107596311,1P214,Cerrada Perdida,2021-12-03 00:00:00,,2021-12-03 00:00:00,22,17.0,,MACHALA,EL ORO,,33,Normal,Colegios,
0061U00000NfF9g,-2604409723717011487,1P624,Cerrada Perdida,2021-10-20 00:00:00,,2022-01-31 00:00:00,8,18.0,,CAYAMBE,PICHINCHA,,1609,Normal,Google Natural Search,
0061U00000O5Z0h,3863831402526310626,1P724,Cerrada Perdida,2021-09-15 00:00:00,,2021-11-11 00:00:00,34,31.0,Soltero/a,LATACUNGA,COTOPAXI,Si,1853,Normal,Google Natural Search,Recomendado
0061U00000MjMuY,-4701197964030736274,1P714,Cerrada Ganada,2021-05-16 00:00:00,2021-06-15 00:00:00,,8,20.0,Soltero/a,QUITO,PICHINCHA,No,18,Normal,,Aplicaciones
0061U00000N7rwa,3143327770590372736,2P487,Cerrada Ganada,2021-06-21 00:00:00,2021-06-30 00:00:00,,22,20.0,Soltero/a,QUITO,PICHINCHA,No,808,Normal,Whatsapp,Aplicaciones
0061U00000NBfqf,3581126116686244768,1P234,Cerrada Perdida,2021-07-29 00:00:00,,2021-09-06 00:00:00,19,18.0,Soltero/a,QUITO,PICHINCHA,No,1361,Normal,Colegios,Mi colegio
0061U00000N81Fr,-6422407960002925892,1P734,Cerrada Ganada,2021-06-22 00:00:00,2021-07-19 00:00:00,,33,19.0,Soltero/a,QUITO,PICHINCHA,No,1962,Normal,,Recomendado
0068W00000RvDT6,6858682263771491117,1P624,Cerrada Ganada,2022-02-07 00:00:00,2022-02-14 00:00:00,,36,19.0,Soltero/a,QUITO,PICHINCHA,No,143,Normal,Google Natural Search,Recomendado
0061U00000MmJ52,1197826533497103928,1P704,Cerrada Perdida,2021-06-14 00:00:00,,2021-07-28 00:00:00,38,17.0,Soltero/a,GUARANDA,BOLIVAR,No,1632,Normal,Google Natural Search,Aplicaciones
0061U00000N9lYT,-3269909067147619493,2P597,Cerrada Perdida,2021-07-09 00:00:00,,2021-07-09 00:00:00,8,30.0,Soltero/a,RUMIÑAHUI,PICHINCHA,No,28,Normal,Whatsapp,Aplicaciones
0061U00000P2LQS,-3623274490096486735,1P734,Test,2021-12-03 00:00:00,,,21,20.0,Soltero/a,QUITO,PICHINCHA,No,1960,Normal,Llamada,Aplicaciones
0061U00000NfFA0,3173895755106220423,1H264,Cerrada Perdida,2021-10-20 00:00:00,,2021-11-09 00:00:00,22,27.0,Soltero/a,QUITO,PICHINCHA,No,722,Convalidado,Facebook,Aplicaciones
0061U00000O5Z0m,-7095851631641028763,1P714,Cerrada Perdida,2021-09-15 00:00:00,,2021-10-28 00:00:00,35,20.0,Soltero/a,QUITO,PICHINCHA,No,18,Normal,Datos de período anterior,Aplicaciones
0061U00000MjMpQ,-8104671440430072772,1P704,Cerrada Ganada,2021-05-16 00:00:00,2021-07-24 00:00:00,2021-10-01 00:00:00,13,23.0,Soltero/a,QUITO,PICHINCHA,No,1051,Normal,,Portales web
0061U00000Mma2p,-8916087701305633957,1P781,Cerrada Ganada,2021-06-16 00:00:00,2021-06-29 00:00:00,,33,18.0,Soltero/a,QUITO,PICHINCHA,No,681,Normal,Colegios,Mi colegio
0061U00000NBfr4,7331241686796026267,1P704,Cerrada Perdida,2021-07-29 00:00:00,,2021-07-29 00:00:00,13,21.0,Soltero/a,QUITO,PICHINCHA,No,1811,Normal,Colegios,Televisión
0061U00000N81GB,4809147573964996670,1P704,Cerrada Perdida,2021-06-22 00:00:00,,2021-09-22 00:00:00,20,33.0,Soltero/a,QUITO,PICHINCHA,Si,991,Normal,Walk-in,Recomendado
0061U00000O7AnX,6858682263771491117,1P624,Cerrada Perdida,2021-10-01 00:00:00,,2021-11-30 00:00:00,36,19.0,Soltero/a,QUITO,PICHINCHA,No,143,Normal,Google Natural Search,Recomendado
0061U00000P4n84,1197826533497103928,1P704,Cerrada Perdida,2022-01-04 00:00:00,,2022-01-26 00:00:00,38,17.0,Soltero/a,GUARANDA,BOLIVAR,No,1632,Normal,Google Natural Search,Aplicaciones
0061U00000N9lZU,6310406667991466510,1P564,Cerrada Perdida,2021-07-09 00:00:00,,2021-07-14 00:00:00,22,19.0,Soltero/a,RUMIÑAHUI,PICHINCHA,No,470,Convalidado,Chatbot,Aplicaciones
0061U00000P2LR6,-8799949809408778158,1H594,Cerrada Perdida,2021-12-03 00:00:00,,2022-02-16 00:00:00,18,43.0,Casado/a,GUAYAQUIL,GUAYAS,Si,1985,Normal,Llamada,Google
0061U00000OkuTX,2351845682614932862,1P564,Test,2021-10-25 00:00:00,,,21,21.0,Soltero/a,QUITO,PICHINCHA,No,25,Normal,Whatsapp,Aplicaciones
